foodCode,foodName,alias,category,energyKCal,protein,fat,carbohydrate,dietaryFiber,standardName,searchKeywords,primaryCategory,secondaryCategory,originalCategory,nutritionBasis,basisAmount,basisUnit,defaultServingAmount,defaultServingUnit,defaultServingGram,foodState,cookingMethod,brand,sourceName,sourceType,sourceVersion,sourceQueryDate,dataConfidence,isEstimated,isCompositeFood,isActive,canonicalFoodCode,reviewStatus,reviewNote,energyRepairMethod,originalEnergyKCal,qualityFlags
EXT1641,丁香鱼（香辣味）,鲇鱼（香鱼），年鱼，油香鱼,鱼虾蟹贝类-鱼,403.0,19.0,28.2,18.3,0.0,丁香鱼（香辣味）,丁香鱼（香辣味），鲇鱼（香鱼），年鱼，油香鱼,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1641,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,403,生熟状态未明确
EXT1642,凤尾鱼（熟）,凤鲚，烤子鱼，子鲚，刀鲚,鱼虾蟹贝类-鱼,520.0,23.5,43.0,9.7,0.0,凤尾鱼（熟）,凤尾鱼（熟），凤鲚，烤子鱼，子鲚，刀鲚,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1642,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,520,
EXT1643,箭鱼（炸）,,鱼虾蟹贝类-鱼,271.0,20.8,16.1,10.7,0.0,箭鱼（炸）,箭鱼（炸）,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,炸,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1643,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,271,生熟状态未明确
EXT1644,金枪鱼（盐水浸）,吞拿鱼，鲔鱼，金枪，吞拿,鱼虾蟹贝类-鱼,99.0,23.5,0.6,0.0,0.0,金枪鱼（盐水浸）,金枪鱼（盐水浸），吞拿鱼，鲔鱼，金枪，吞拿,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1644,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,99,生熟状态未明确
EXT1645,金枪鱼（油浸）,吞拿鱼，鲔鱼，金枪，吞拿,鱼虾蟹贝类-鱼,189.0,27.1,9.0,0.0,0.0,金枪鱼（油浸）,金枪鱼（油浸），吞拿鱼，鲔鱼，金枪，吞拿,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1645,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,189,生熟状态未明确
EXT1646,鲱鱼（豆豉，熟）,豆豉，香豉，幽菽,鱼虾蟹贝类-鱼,472.0,25.5,33.1,17.9,0.0,鲱鱼（豆豉，熟）,鲱鱼（豆豉，熟），豆豉，香豉，幽菽,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1646,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,472,
EXT1647,鳗鱼（红烧）,鳗鲡，白鳝，河鳗，日本鳗,鱼虾蟹贝类-鱼,211.0,21.3,9.8,9.5,0.0,鳗鱼（红烧）,鳗鱼（红烧），鳗鲡，白鳝，河鳗，日本鳗,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,烧,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1647,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,211,生熟状态未明确
EXT1648,鲭鱼（烤，150℃，20分）,,鱼虾蟹贝类-鱼,390.0,19.1,34.8,0.0,0.0,鲭鱼（烤，150℃，20分）,鲭鱼（烤，150℃，20分）,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,烤,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1648,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,390,生熟状态未明确
EXT1649,鲭鱼（炸）,,鱼虾蟹贝类-鱼,550.0,17.2,53.4,0.1,0.0,鲭鱼（炸）,鲭鱼（炸）,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,炸,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1649,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,550,生熟状态未明确
EXT1650,鲭鱼（蒸）,,鱼虾蟹贝类-鱼,390.0,14.6,36.5,0.7,0.0,鲭鱼（蒸）,鲭鱼（蒸）,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,蒸,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1650,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,390,生熟状态未明确
EXT1651,鲭鱼（煮）,,鱼虾蟹贝类-鱼,372.0,14.9,34.5,0.4,0.0,鲭鱼（煮）,鲭鱼（煮）,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,煮,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1651,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,372,生熟状态未明确
EXT1652,沙丁鱼（茄汁，熟）,沙甸鱼，萨丁鱼，鳁,鱼虾蟹贝类-鱼,155.0,13.8,9.8,3.0,0.0,沙丁鱼（茄汁，熟）,沙丁鱼（茄汁，熟），沙甸鱼，萨丁鱼，鳁,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,熟,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1652,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,155,
EXT1653,沙丁鱼（盐水浸）,沙甸鱼，萨丁鱼，鳁,鱼虾蟹贝类-鱼,172.0,21.5,9.6,0.0,0.0,沙丁鱼（盐水浸）,沙丁鱼（盐水浸），沙甸鱼，萨丁鱼，鳁,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1653,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,172,生熟状态未明确
EXT1654,沙丁鱼（油浸）,沙甸鱼，萨丁鱼，鳁,鱼虾蟹贝类-鱼,220.0,23.3,14.1,0.0,0.0,沙丁鱼（油浸）,沙丁鱼（油浸），沙甸鱼，萨丁鱼，鳁,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1654,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,220,生熟状态未明确
EXT1655,午餐鱼（香辣味）,,鱼虾蟹贝类-鱼,383.0,24.4,30.2,3.3,0.0,午餐鱼（香辣味）,午餐鱼（香辣味）,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1655,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,383,生熟状态未明确
EXT1656,鳕鱼（烤）,明太鱼，大头鳕，真鳕,鱼虾蟹贝类-鱼,96.0,21.4,1.2,0.0,0.0,鳕鱼（烤）,鳕鱼（烤），明太鱼，大头鳕，真鳕,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,烤,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1656,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,96,生熟状态未明确
EXT1657,鳕鱼（炸）,明太鱼，大头鳕，真鳕,鱼虾蟹贝类-鱼,241.0,12.4,14.3,15.6,0.0,鳕鱼（炸）,鳕鱼（炸），明太鱼，大头鳕，真鳕,水产,贝类,鱼虾蟹贝类-鱼,100g,100,g,,,,未明确,炸,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1657,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,241,生熟状态未明确
EXT1658,三只松鼠每日坚果,每日坚果，混合坚果，坚果礼包,电商零食-坚果混合,566.0,18.0,45.0,25.0,7.0,三只松鼠每日坚果,三只松鼠每日坚果，每日坚果，混合坚果，坚果礼包,坚果及种子,坚果,电商零食-坚果混合,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1658,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,566,
EXT1659,良品铺子猪肉脯,猪肉脯，猪肉干，肉脯,电商零食-肉制品,378.0,33.0,7.5,45.0,0.0,良品铺子猪肉脯,良品铺子猪肉脯，猪肉脯，猪肉干，肉脯,畜肉,猪肉及制品,电商零食-肉制品,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1659,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,378,生熟状态未明确
EXT1660,百草味芒果干,芒果干，芒果果干，干芒果,电商零食-果干,340.0,1.5,0.5,82.0,2.5,百草味芒果干,百草味芒果干，芒果干，芒果果干，干芒果,零食甜品,零食糖果,电商零食-果干,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1660,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,340,
EXT1661,卫龙辣条,辣条，麻辣面筋，调味面制品,电商零食-调味面制,432.0,8.5,25.0,43.0,1.5,卫龙辣条,卫龙辣条，辣条，麻辣面筋，调味面制品,调味品,基础调味及香辛料,电商零食-调味面制,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1661,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,432,
EXT1662,魔芋爽,素毛肚，魔芋辣条，即食魔芋,电商零食-魔芋制品,98.0,1.0,5.0,12.0,6.0,魔芋爽,魔芋爽，素毛肚，魔芋辣条，即食魔芋,零食甜品,零食糖果,电商零食-魔芋制品,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1662,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,98,
EXT1663,王小卤虎皮凤爪,虎皮凤爪，卤鸡爪，虎皮鸡爪,电商零食-肉制品,289.0,22.0,18.0,10.0,0.0,王小卤虎皮凤爪,王小卤虎皮凤爪，虎皮凤爪，卤鸡爪，虎皮鸡爪,零食甜品,零食糖果,电商零食-肉制品,100g,100,g,,,,未明确,卤,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1663,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,289,
EXT1664,良品铺子手撕面包,手撕面包，软面包，奶香面包,电商零食-烘焙,378.0,9.0,12.0,58.0,2.0,良品铺子手撕面包,良品铺子手撕面包，手撕面包，软面包，奶香面包,谷薯及主食,面食及面点,电商零食-烘焙,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1664,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,378,生熟状态未明确
EXT1665,三只松鼠夏威夷果,夏威夷果，澳洲坚果，火山豆,电商零食-坚果,720.0,8.0,76.0,8.0,4.5,三只松鼠夏威夷果,三只松鼠夏威夷果，夏威夷果，澳洲坚果，火山豆,坚果及种子,坚果,电商零食-坚果,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1665,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,720,
EXT1666,百草味炭烧腰果,腰果，炭烧腰果，烤腰果,电商零食-坚果,595.0,20.0,48.0,26.0,3.5,百草味炭烧腰果,百草味炭烧腰果，腰果，炭烧腰果，烤腰果,坚果及种子,坚果,电商零食-坚果,100g,100,g,,,,未明确,烧,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1666,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,595,
EXT1667,旺旺仙贝,仙贝，米饼，旺旺米饼,电商零食-米制品,490.0,5.0,22.0,68.0,0.5,旺旺仙贝,旺旺仙贝，仙贝，米饼，旺旺米饼,零食甜品,零食糖果,电商零食-米制品,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1667,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,490,
EXT1668,旺旺雪饼,雪饼，米饼，甜米饼,电商零食-米制品,500.0,5.5,23.0,67.0,0.5,旺旺雪饼,旺旺雪饼，雪饼，米饼，甜米饼,零食甜品,零食糖果,电商零食-米制品,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1668,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,500,
EXT1669,奥利奥饼干,奥利奥，夹心饼干，扭一扭,电商零食-饼干,480.0,5.0,20.0,69.0,1.0,奥利奥饼干,奥利奥饼干，奥利奥，夹心饼干，扭一扭,零食甜品,零食糖果,电商零食-饼干,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1669,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,480,
EXT1670,乐事薯片原味,薯片，原味薯片，油炸土豆片,电商零食-膨化,536.0,5.0,34.0,53.0,4.0,乐事薯片原味,乐事薯片原味，薯片，原味薯片，油炸土豆片,零食甜品,零食糖果,电商零食-膨化,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1670,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,536,
EXT1671,好丽友派,巧克力派，好丽友，蛋黄派,电商零食-糕点,445.0,5.5,17.0,66.0,1.5,好丽友派,好丽友派，巧克力派，好丽友，蛋黄派,零食甜品,糕点甜品,电商零食-糕点,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,中,否,否,是,EXT1671,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,445,
EXT1672,黄焖鸡米饭,黄焖鸡，焖鸡饭，黄焖鸡套餐,外卖菜品-盖饭,190.0,14.0,8.0,18.0,1.0,黄焖鸡米饭,黄焖鸡米饭，黄焖鸡，焖鸡饭，黄焖鸡套餐,餐饮菜品,快餐及套餐,外卖菜品-盖饭,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT1672,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,190,
EXT1673,麻辣烫（清汤）,清汤麻辣烫，骨汤麻辣烫，素麻辣烫,外卖菜品-麻辣烫,75.0,6.0,3.5,5.0,2.0,麻辣烫（清汤）,麻辣烫（清汤），清汤麻辣烫，骨汤麻辣烫，素麻辣烫,餐饮菜品,汤羹,外卖菜品-麻辣烫,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT1673,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,75,
EXT1674,螺蛳粉,柳州螺蛳粉，螺蛳粉，酸笋粉,外卖菜品-粉面,210.0,7.0,9.0,28.0,2.5,螺蛳粉,螺蛳粉，柳州螺蛳粉，酸笋粉,餐饮菜品,面食,外卖菜品-粉面,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT1674,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,210,
EXT1675,酸辣粉,川味酸辣粉，酸辣粉条，红苕粉,外卖菜品-粉面,195.0,4.0,5.5,34.0,2.0,酸辣粉,酸辣粉，川味酸辣粉，酸辣粉条，红苕粉,餐饮菜品,面食,外卖菜品-粉面,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT1675,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,195,
EXT1676,兰州拉面,牛肉面，拉面，清汤牛肉面,外卖菜品-面食,140.0,7.0,2.0,24.0,1.0,兰州拉面,兰州拉面，牛肉面，拉面，清汤牛肉面,餐饮菜品,面食,外卖菜品-面食,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT1676,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,140,
EXT1677,沙县小吃蒸饺,蒸饺，沙县蒸饺，猪肉蒸饺,外卖菜品-饺子,220.0,9.0,8.0,28.0,1.5,沙县小吃蒸饺,沙县小吃蒸饺，蒸饺，沙县蒸饺，猪肉蒸饺,餐饮菜品,小吃,外卖菜品-饺子,100g,100,g,,,,未明确,蒸,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT1677,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,220,
EXT1678,隆江猪脚饭,猪脚饭，隆江卤猪脚，猪蹄饭,外卖菜品-盖饭,250.0,15.0,13.0,18.0,0.5,隆江猪脚饭,隆江猪脚饭，猪脚饭，隆江卤猪脚，猪蹄饭,餐饮菜品,快餐及套餐,外卖菜品-盖饭,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT1678,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,250,
EXT1679,冒菜（红油）,红油冒菜，四川冒菜，麻辣冒菜,外卖菜品-冒菜,120.0,8.0,7.5,6.0,2.0,冒菜（红油）,冒菜（红油），红油冒菜，四川冒菜，麻辣冒菜,餐饮菜品,中式热菜及其他餐饮,外卖菜品-冒菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT1679,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,120,
EXT1680,麻辣香锅,香锅，麻辣干锅，炒香锅,外卖菜品-干锅,165.0,10.0,10.0,8.0,2.0,麻辣香锅,麻辣香锅，香锅，麻辣干锅，炒香锅,餐饮菜品,中式热菜及其他餐饮,外卖菜品-干锅,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT1680,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,165,
EXT1681,炸鸡汉堡套餐,汉堡套餐，炸鸡汉堡，鸡腿堡套餐,外卖菜品-西式快餐,290.0,16.0,14.0,26.0,1.5,炸鸡汉堡套餐,炸鸡汉堡套餐，汉堡套餐，炸鸡汉堡，鸡腿堡套餐,餐饮菜品,快餐及套餐,外卖菜品-西式快餐,100g,100,g,,,,未明确,炸,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT1681,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,290,
EXT1682,照烧鸡腿饭,照烧鸡腿，日式鸡腿饭，照烧鸡肉饭,外卖菜品-盖饭,195.0,15.0,6.0,20.0,1.0,照烧鸡腿饭,照烧鸡腿饭，照烧鸡腿，日式鸡腿饭，照烧鸡肉饭,餐饮菜品,快餐及套餐,外卖菜品-盖饭,100g,100,g,,,,未明确,烧,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT1682,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,195,
EXT1683,鱼香肉丝盖饭,鱼香肉丝，鱼香肉丝饭，盖浇饭,外卖菜品-盖饭,175.0,9.0,7.0,19.0,1.5,鱼香肉丝盖饭,鱼香肉丝盖饭，鱼香肉丝，鱼香肉丝饭，盖浇饭,餐饮菜品,快餐及套餐,外卖菜品-盖饭,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT1683,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,175,
EXT1684,宫保鸡丁盖饭,宫保鸡丁，宫保鸡丁饭，鸡丁盖饭,外卖菜品-盖饭,195.0,12.0,8.5,17.0,1.5,宫保鸡丁盖饭,宫保鸡丁盖饭，宫保鸡丁，宫保鸡丁饭，鸡丁盖饭,餐饮菜品,快餐及套餐,外卖菜品-盖饭,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,是,EXT1684,待来源追溯,原始数据保留；新增结构字段为规则化整理结果。,,195,
EXT1685,水煮鱼,水煮鱼片，川味水煮鱼，麻辣鱼片,外卖菜品-川菜,150.0,15.0,8.0,4.0,1.0,水煮鱼,水煮鱼，水煮鱼片，川味水煮鱼，麻辣鱼片,餐饮菜品,中式热菜及其他餐饮,外卖菜品-川菜,100g,100,g,,,,未明确,煮,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT1685,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,150,
EXT1686,酸菜鱼,酸菜鱼片，老坛酸菜鱼，酸汤鱼,外卖菜品-川菜,130.0,14.0,6.0,4.0,1.0,酸菜鱼,酸菜鱼，酸菜鱼片，老坛酸菜鱼，酸汤鱼,餐饮菜品,中式热菜及其他餐饮,外卖菜品-川菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT1686,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,130,
EXT1687,糖醋里脊,糖醋肉，糖醋里肌，酸甜肉,外卖菜品-炒菜,240.0,12.0,11.0,24.0,0.5,糖醋里脊,糖醋里脊，糖醋肉，糖醋里肌，酸甜肉,餐饮菜品,中式热菜及其他餐饮,外卖菜品-炒菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT1687,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,240,
EXT1688,回锅肉,回锅肉，川味回锅肉，蒜苗回锅肉,外卖菜品-炒菜,270.0,13.0,18.0,14.0,1.5,回锅肉,回锅肉，川味回锅肉，蒜苗回锅肉,餐饮菜品,中式热菜及其他餐饮,外卖菜品-炒菜,100g,100,g,,,,未明确,,,原始数据库（来源待追溯）,原始导入,未提供,2026-06-25,低,是,是,否,EXT1688,同名冲突待核验,原始数据保留；新增结构字段为规则化整理结果。,,270,
